scrappedUrl	eventname	startdate	enddate	timing	eventinfo	ticketlist	orgProfile	orgname	orgweb	logo	sposor	agendalist	type	category	city	country	venue	event_website	googlePlaceUrl	ContactMail	Speakerlist	online_event
https://www.imperial.ac.uk/events/154186/martin-keller-ressel-tbd/	Martin Keller-Ressel: TBD	2022-11-29	2022-11-29	"[{""type"": ""general"", ""Start_time"": ""02:30PM"", ""end_time"": ""03:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Martin Keller-Ressel: Tbd  2022-11-29 - 2022-11-29	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Weeks Hall, South Kensington Campus	https://www.imperial.ac.uk/events/154186/martin-keller-ressel-tbd/	https://www.google.com/maps?q=Weeks+Hall,+South+Kensington+Campus+&sa=X&ved=2ahUKEwiU-7Tn5LD7AhWttmMGHVjFBTwQ0pQJegQIEBAB	"[""d.itkin@imperial.ac.uk""]"	"[{""name"": ""Martin Keller-Ressel"", ""title"": ""Professor"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/155693/theory-group-seminar-oliver-janssen/	Theory group seminar: Oliver Janssen	2022-11-29	2022-11-29	"[{""type"": ""general"", ""Start_time"": ""02:30PM"", ""end_time"": ""04:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Theory Group Seminar: Oliver Janssen  2022-11-29 - 2022-11-29	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/155693/theory-group-seminar-oliver-janssen/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwit-8X35LD7AhUKyDgGHSbTBEsQ0pQJegQIEBAB	"[""s.hosseini@imperial.ac.uk""]"	"[{""name"": ""Oliver Janssen"", ""title"": ""ICTP, Trieste"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/154537/investing-in-a-new-era-of-research-and-innovation/	Investing in a New Era of Research and Innovation	2022-11-29	2022-11-29	"[{""type"": ""general"", ""Start_time"": ""04:30PM"", ""end_time"": ""05:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	The Centre for Advanced Therapeutics invites you to an information session from Dr Karen Spink, Head of Medicines at Innovation UK, UKRI.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/154537/investing-in-a-new-era-of-research-and-innovation/		"[""n.charolidi@imperial.ac.uk""]"	"[{""name"": ""Dr Karen Spink"", ""title"": ""Head of Medicines"", ""link"": """"}]"	1
https://www.imperial.ac.uk/events/155515/meet-the-researcher-ruthie-from-the-department-of-epidemiology-and-biostatistics/	Meet the Researcher – Ruthie from the Department of Epidemiology and Biostatistics	2022-11-29	2022-11-29	"[{""type"": ""general"", ""Start_time"": ""05:30PM"", ""end_time"": ""06:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Ruthie Parsons is a PhD student in the Department of Epidemiology and Biostatistics at Imperial College and has a BSc in Mathematics, a MSc in Global Health Science and Epidemiology and industrial experience in chemistry, manufacturing, and control statistics.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/155515/meet-the-researcher-ruthie-from-the-department-of-epidemiology-and-biostatistics/		"[""outreach@imperial.ac.uk""]"	"[{""name"": ""Ruthie Parsons"", ""title"": ""Research Postgraduate"", ""link"": """"}]"	1
https://www.imperial.ac.uk/events/153093/coming-of-age-professor-peter-barnes/	Coming of age – A lecture with Professor Peter Barnes	2022-11-29	2022-11-29	"[{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""07:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Professor Peter Barnes will reminisce on the history of the NHLI and his research into airways disease. He will discuss his recent research into accelerated lung ageing and cellular senescence in COPD, which has identified novel therapeutic targets and shown that lung ageing may even be reversible. He will also discuss how cellular senescence spreads and how this may result in disease progression and comorbidities (including cardiovascular ageing) and multimorbidity of the elderly.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Guy Scadding Building, Royal Brompton Campus	https://www.imperial.ac.uk/events/153093/coming-of-age-professor-peter-barnes/	https://www.google.com/maps?q=Guy+Scadding+Building,+Royal+Brompton+Campus+&sa=X&ved=2ahUKEwivoJGO5bD7AhXYxDgGHXxRCI8Q0pQJegQIDRAB	"[""c.p.goodliffe@imperial.ac.uk"", ""J.wedzicha@imperial.ac.uk""]"	"[{""name"": ""Professor Peter Barnes"", ""title"": """", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/153710/structures-seminars-socrates-angelides-sci-smethods-and-tools-for-calculating-blast-loads-in-the-mid-and-far-field-range/	Structures Seminars – Socrates Angelides (SCI): Methods and tools for calculating blast loads in the mid- and far-field range	2022-11-30	2022-11-30	"[{""type"": ""general"", ""Start_time"": ""01:00PM"", ""end_time"": ""02:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	SCI is developing a methodology for predicting accurately, fast and simplistically the loading on buildings caused by energetic materials.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Skempton Building, South Kensington Campus	https://www.imperial.ac.uk/events/153710/structures-seminars-socrates-angelides-sci-smethods-and-tools-for-calculating-blast-loads-in-the-mid-and-far-field-range/	https://www.google.com/maps?q=Skempton+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwju-rif5bD7AhVHyDgGHaWRDDsQ0pQJegQIDxAB	"[""c.malaga@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/153968/gig-a-bites-lunchtime-concert-3/	GIG-A-BITES lunchtime concert	2022-11-30	2022-11-30	"[{""type"": ""general"", ""Start_time"": ""01:30PM"", ""end_time"": ""02:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Gig-A-Bites Lunchtime Concert  2022-11-30 - 2022-11-30	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Molecular Sciences Research Hub (MSRH), White City Campus	https://www.imperial.ac.uk/events/153968/gig-a-bites-lunchtime-concert-3/	https://www.google.com/maps?q=Molecular+Sciences+Research+Hub+(MSRH),+White+City+Campus+&sa=X&ved=2ahUKEwjhoqW65bD7AhXhtmMGHYUKAHwQ0pQJegQIDBAB	"[""r.skilbeck@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/150800/clay-with-sarah-gillham-2/	Clay with Sarah Gillham (2)	2022-11-30	2022-11-30	"[{""type"": ""general"", ""Start_time"": ""02:30PM"", ""end_time"": ""03:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	This art class is open to everyone working and studying at Imperial College.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Roderic Hill Building, South Kensington Campus	https://www.imperial.ac.uk/events/150800/clay-with-sarah-gillham-2/	https://www.google.com/maps?q=Roderic+Hill+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwi41qbR5bD7AhUwumMGHVYPBs8Q0pQJegQICBAB	"[""gallery@imperial.ac.uk""]"	"[{""name"": ""Mindy Lee"", ""title"": ""Artist"", ""link"": ""https://mindylee.me/""}]"	0
https://www.imperial.ac.uk/events/153664/junior-analysis-seminar-amelie-loher-cambridge/	Junior Analysis Seminar: Amelie Loher (Cambridge)	2022-11-30	2022-11-30	"[{""type"": ""general"", ""Start_time"": ""03:00PM"", ""end_time"": ""04:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Junior Analysis Seminar: Amelie Loher (Cambridge)  2022-11-30 - 2022-11-30	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/153664/junior-analysis-seminar-amelie-loher-cambridge/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwiFkeDd5bD7AhV9zzgGHa8qBpsQ0pQJegQIEBAB	"[""gemma.hood19@imperial.ac.uk"", ""a.del-zotto20@imperial.ac.uk"", ""m.nualart-batalla20@imperial.ac.uk"", ""s.gupta19@imperial.ac.uk""]"	"[{""name"": ""Amelie Loher"", ""title"": ""University of Cambridge"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/153148/katerina-papadaki-london-school-of-economics-tba/	Katerina Papadaki (London School of Economics): TBA	2022-11-30	2022-11-30	"[{""type"": ""general"", ""Start_time"": ""04:00PM"", ""end_time"": ""05:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Katerina Papadaki (London School Of Economics): Tba  2022-11-30 - 2022-11-30	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/153148/katerina-papadaki-london-school-of-economics-tba/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjbke3t5bD7AhXptmMGHf3VC6IQ0pQJegQICBAB	"[""ashley.davey18@imperial.ac.uk"", ""h.zheng@imperial.ac.uk""]"	"[{""name"": ""Katerina Papadaki"", ""title"": ""London School of Economics"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/154770/department-seminar-professor-keefe-manning/	Department Seminar: Professor Keefe Manning	2022-11-30	2022-11-30	"[{""type"": ""general"", ""Start_time"": ""05:00PM"", ""end_time"": ""06:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	PLEASE NOTE: This seminar is a hybrid event taking place in-person and online.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Royal School Of Mines, South Kensington Campus	https://www.imperial.ac.uk/events/154770/department-seminar-professor-keefe-manning/	https://www.google.com/maps?q=Royal+School+Of+Mines,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjmlL335bD7AhVMgWMGHbGtCDMQ0pQJegQICxAB	"[""a.aofolaju@imperial.ac.uk""]"	"[{""name"": ""Professor Keefe Manning"", ""title"": ""Professor of Biomedical Engineering and Associate Dean of Schreyer Honors College"", ""link"": ""https://sites.psu.edu/artificialheartlab/""}]"	0
https://www.imperial.ac.uk/events/155802/number-theory-seminars-11-8/	Number Theory Seminars	2022-11-30	2022-11-30	"[{""type"": ""general"", ""Start_time"": ""05:00PM"", ""end_time"": ""06:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Number Theory Seminars  2022-11-30 - 2022-11-30	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/155802/number-theory-seminars-11-8/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjO1tmB5rD7AhXmzDgGHTvjDSIQ0pQJegQIEBAB	"[""t.gee@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/154635/making-decisions-with-known-unknowns/	Making decisions with known unknowns.	2022-11-30	2022-11-30	"[{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""07:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Join Professor Eric Kerrigan, online or in person, for his Imperial Inaugural.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	City and Guilds Building, South Kensington Campus	https://www.imperial.ac.uk/events/154635/making-decisions-with-known-unknowns/	https://www.google.com/maps/place/City+%26+Guilds+Building/@51.4984453,-0.1769692,17z/data=!3m1!4b1!4m5!3m4!1s0x4876054342b5051d:0x2724d047d6e4fd0b!8m2!3d51.4984453!4d-0.1747805	"[""megan.carter@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/155605/developing-high-performance-materials-for-hydrogen-production/	Developing high performance materials for hydrogen production	2022-12-01	2022-12-01	"[{""type"": ""general"", ""Start_time"": ""01:00PM"", ""end_time"": ""02:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	As there is increasing national and international interest in developing green routes to produce hydrogen fuels, it is essential that we explore new materials solutions.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Electrical & Electronic Engineering, South Kensington Campus	https://www.imperial.ac.uk/events/155605/developing-high-performance-materials-for-hydrogen-production/	https://www.google.com/maps?q=Electrical+%26+Electronic+Engineering,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjey6mq5rD7AhVEiGMGHYBOCroQ0pQJegQIDxAB	"[""l.mcdermott@imperial.ac.uk""]"	"[{""name"": ""Professor Stephen Skinner"", ""title"": ""Department of Materials"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/153726/cardiac-function-2022-autumn-seminar-series-seminar-talk-regulation-of-myocardial-contractility-mediated-by-extracellular-vesicles-and-studied-using-ultrathin-myocardial-slices/	Cardiac Function 2022 Autumn Seminar Series Seminar Talk – Regulation of myocardial contractility mediated by extracellular vesicles and studied using ultrathin myocardial slices	2022-12-01	2022-12-01	"[{""type"": ""general"", ""Start_time"": ""01:30PM"", ""end_time"": ""02:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	The 2022 Autumn Term Cardiac Function Seminar series talks will be back Thursday 1st December. 	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Imperial Centre for Translational and Experimental Medicine (ICTEM), Hammersmith Campus	https://www.imperial.ac.uk/events/153726/cardiac-function-2022-autumn-seminar-series-seminar-talk-regulation-of-myocardial-contractility-mediated-by-extracellular-vesicles-and-studied-using-ultrathin-myocardial-slices/	https://www.google.com/maps?q=Imperial+Centre+for+Translational+and+Experimental+Medicine+(ICTEM),+Hammersmith+Campus+&sa=X&ved=2ahUKEwjRm-a15rD7AhVciGMGHUUtCFgQ0pQJegQICxAB	"[""n.richmond@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/151556/lunchtime-concert-albion-quartet/	Lunchtime concert – Albion Quartet	2022-12-01	2022-12-01	"[{""type"": ""general"", ""Start_time"": ""02:00PM"", ""end_time"": ""02:45PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Lunchtime Concert – Albion Quartet  2022-12-01 - 2022-12-01	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Sherfield Building, South Kensington Campus	https://www.imperial.ac.uk/events/151556/lunchtime-concert-albion-quartet/	https://www.google.com/maps?q=Sherfield+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwiLzrbK5rD7AhUHgWMGHdHtBC4Q0pQJegQICxAB	"[""n.andersoneyles@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/153423/marta-tameni-milan/	Marta Tameni (Milan)	2022-12-01	2022-12-01	"[{""type"": ""general"", ""Start_time"": ""03:30PM"", ""end_time"": ""04:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Marta Tameni (Milan)  2022-12-01 - 2022-12-01	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/153423/marta-tameni-milan/		"[""k.rekvenyi19@imperial.ac.uk""]"		1
https://www.imperial.ac.uk/events/153261/intelligent-walls-for-future-healthcare/	Intelligent walls for future healthcare	2022-12-01	2022-12-01	"[{""type"": ""general"", ""Start_time"": ""05:00PM"", ""end_time"": ""06:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	On Thursday 1 December, 16:00-17:00, Dr Qammer Abbasi (University of Glasgow) will deliver a talk entitled: ‘Intelligent walls for future healthcare’.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/153261/intelligent-walls-for-future-healthcare/		"[""stefano.sandrone@imperial.ac.uk""]"		1
https://www.imperial.ac.uk/events/154804/cbelonging-exploring-our-lived-experiences-5/	Belonging – Exploring Our Lived Experiences	2022-12-02	2022-12-02	"[{""type"": ""general"", ""Start_time"": ""01:30PM"", ""end_time"": ""02:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Belonging is a series of candid interviews with Black, Asian and Minority Ethnic students, academics and professionals sharing their experiences and insights into finding their sense of belonging.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/154804/cbelonging-exploring-our-lived-experiences-5/		"[""imperialasonechairs@imperial.ac.uk""]"		1
https://www.imperial.ac.uk/events/155792/geometry-and-topology-seminars-5-9/	Geometry and Topology Seminars	2022-12-02	2022-12-02	"[{""type"": ""general"", ""Start_time"": ""02:30PM"", ""end_time"": ""03:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Geometry And Topology Seminars  2022-12-02 - 2022-12-02	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/155792/geometry-and-topology-seminars-5-9/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwignLqY57D7AhUlwjgGHdqUDvUQ0pQJegQIEBAB	"[""p.cascini@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/152271/matthew-hennessy/	Matthew Hennessy	2022-12-02	2022-12-02	"[{""type"": ""general"", ""Start_time"": ""03:00PM"", ""end_time"": ""04:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Matthew Hennessy  2022-12-02 - 2022-12-02	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/152271/matthew-hennessy/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwiXl8Wx57D7AhVLyDgGHRU8BEgQ0pQJegQICBAB	"[""e.keaveny@imperial.ac.uk"", ""o.schnitzer@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/155766/qingyuan-zhao-and-arthur-guillaumin/	Qingyuan Zhao and Arthur Guillaumin	2022-12-02	2022-12-02	"[{""type"": ""general"", ""Start_time"": ""03:00PM"", ""end_time"": ""05:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Qingyuan Zhao And Arthur Guillaumin  2022-12-02 - 2022-12-02	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Chemistry, South Kensington Campus	https://www.imperial.ac.uk/events/155766/qingyuan-zhao-and-arthur-guillaumin/	https://www.google.com/maps?q=Chemistry,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjC35nJ57D7AhUNxjgGHfA0AUsQ0pQJegQIDBAB	"[""c.pike-burke@imperial.ac.uk""]"	"[{""name"": ""Qingyuan Zhao"", ""title"": """", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/154608/enric-sole-farre-morse-theory-and-poincare-conjecture-junior-geometry-seminar/	Enric Solé Farré — Morse theory and Poincaré conjecture (Junior Geometry Seminar)	2022-12-02	2022-12-02	"[{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""07:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Abstract: I will introduce the notion of cobordism and explain how Morse functions extend to them.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/154608/enric-sole-farre-morse-theory-and-poincare-conjecture-junior-geometry-seminar/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjdreXX57D7AhXdsWMGHbxQAicQ0pQJegQIEBAB	"[""daniil.mamaev@kcl.ac.uk"", ""r.carini19@imperial.ac.uk"", ""thamarai.venkatachalam.21@ucl.ac.uk""]"	"[{""name"": ""Enric Solé Farré"", ""title"": """", ""link"": ""https://enric-sf.github.io/""}]"	0
https://www.imperial.ac.uk/events/148905/dynamic-assembly-of-ribonucleoprotein-complexes-in-the-control-of-bacterial-gene-expression/	“Dynamic assembly of ribonucleoprotein complexes in the control of bacterial gene expression”	2022-12-05	2022-12-05	"[{""type"": ""general"", ""Start_time"": ""01:30PM"", ""end_time"": ""02:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	We are studying multi­component assemblies involved in the regulation of the expression of genetic information through controlling the fate of messenger RNA.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Sir Alexander Fleming Building, South Kensington Campus	https://www.imperial.ac.uk/events/148905/dynamic-assembly-of-ribonucleoprotein-complexes-in-the-control-of-bacterial-gene-expression/	https://www.google.com/maps?q=Sir+Alexander+Fleming+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjh2JLj57D7AhUB-DgGHcHIBvsQ0pQJegQICxAB	"[""n.tingley@imperial.ac.uk""]"	"[{""name"": ""Professor Ben Luisi"", ""title"": ""Department of Biochemistry"", ""link"": ""https://www.bioc.cam.ac.uk/research/luisi""}]"	0
https://www.imperial.ac.uk/events/154446/londons-air-the-70th-anniversary-of-the-great-london-smog-second-lecture-series-presented-by-dr-ian-mudway-at-gresham-college/	London’s Air: The 70th Anniversary of the Great London Smog – Second lecture series presented by Dr Ian Mudway at Gresham College	2022-12-05	2022-12-05	"[{""type"": ""general"", ""Start_time"": ""07:00PM"", ""end_time"": ""09:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Dr Ian Mudway is presenting a series of lectures on Environment and Health at the Gresham College.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/154446/londons-air-the-70th-anniversary-of-the-great-london-smog-second-lecture-series-presented-by-dr-ian-mudway-at-gresham-college/		"[""i.mudway@imperial.ac.uk""]"		1
https://www.imperial.ac.uk/events/154193/ioannis-gasteratos-tbd/	Ioannis Gasteratos: TBD	2022-12-06	2022-12-06	"[{""type"": ""general"", ""Start_time"": ""02:30PM"", ""end_time"": ""03:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Ioannis Gasteratos: Tbd  2022-12-06 - 2022-12-06	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Weeks Hall, South Kensington Campus	https://www.imperial.ac.uk/events/154193/ioannis-gasteratos-tbd/	https://www.google.com/maps?q=Weeks+Hall,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjO7sn957D7AhXniWMGHbDXBHIQ0pQJegQIEBAB	"[""d.itkin@imperial.ac.uk""]"	"[{""name"": ""Ioannis Gasteratos"", ""title"": ""Research Associate"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/155699/theory-group-seminar-steffen-gielen/	Theory group seminar: Steffen Gielen	2022-12-06	2022-12-06	"[{""type"": ""general"", ""Start_time"": ""02:30PM"", ""end_time"": ""04:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Theory Group Seminar: Steffen Gielen  2022-12-06 - 2022-12-06	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/155699/theory-group-seminar-steffen-gielen/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwje9saM6LD7AhXkgWMGHZYSAxsQ0pQJegQIEBAB	"[""s.hosseini@imperial.ac.uk""]"	"[{""name"": ""Steffen Gielen"", ""title"": ""University of Sheffield"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/155521/meet-the-researcher-mercedes-from-the-department-of-materials/	Meet the Researcher – Mercedes from the Department of Materials	2022-12-06	2022-12-06	"[{""type"": ""general"", ""Start_time"": ""05:30PM"", ""end_time"": ""06:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Mercedes Baxter Chinery is a PhD researcher in Civil Materials at the College and has a degree in Civil, Structural and Environmental Engineering from Cambridge University.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/155521/meet-the-researcher-mercedes-from-the-department-of-materials/		"[""outreach@imperial.ac.uk""]"	"[{""name"": ""Mercedes Baxter"", ""title"": ""Research Postgraduate"", ""link"": """"}]"	1
https://www.imperial.ac.uk/events/153151/agostino-capponi-columbia-university-tba/	Agostino Capponi (Columbia University): TBA	2022-12-07	2022-12-07	"[{""type"": ""general"", ""Start_time"": ""04:00PM"", ""end_time"": ""05:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Agostino Capponi (Columbia University): Tba  2022-12-07 - 2022-12-07	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/153151/agostino-capponi-columbia-university-tba/		"[""ashley.davey18@imperial.ac.uk"", ""h.zheng@imperial.ac.uk""]"	"[{""name"": ""Agostino Capponi"", ""title"": ""Columbia University"", ""link"": """"}]"	1
